MEM = MEAN
TIME = 130625/0000
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
170.98,13331.89,-59.67,-71.96,285.89,23.14,2.57
157.93,13827.34,-60.41,-74.84,284.56,24.17,1.70
145.81,14325.32,-60.09,-77.08,287.94,21.56,0.93
134.62,14824.14,-59.35,-78.87,288.99,13.94,0.43
124.30,15322.16,-60.40,-81.43,276.92,9.69,0.01
114.78,15816.31,-62.26,-82.47,285.58,4.62,-0.54
106.00,16305.47,-64.25,-83.94,296.93,4.25,-1.19
97.90,16790.93,-64.97,-86.21,318.34,4.88,-1.67
90.42,17275.53,-64.48,-87.66,322.96,5.69,-1.71
83.53,17760.97,-63.70,-86.96,331.98,4.84,-1.32
77.17,18248.04,-62.48,-86.38,14.71,5.69,-0.79
71.30,18737.22,-61.24,-87.10,43.57,9.32,-0.39
65.89,19226.84,-61.40,-88.05,55.55,9.68,-0.27
60.89,19714.77,-61.95,-88.81,58.76,5.99,-0.30
56.29,20203.44,-59.94,-89.05,226.39,0.65,-0.19
52.04,20691.52,-61.57,-88.97,224.64,5.95,-0.00


MEM = 012
TIME = 130625/0900
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
973.76,-999.00,23.92,20.88,184.05,7.69,-999.00
970.37,343.60,24.12,20.79,184.80,8.68,-0.37
962.41,415.88,23.97,20.52,187.21,11.85,-0.74
951.68,514.55,23.86,19.96,191.58,15.48,-1.39
938.11,640.51,24.18,18.92,199.48,19.58,-2.39
921.32,799.38,24.42,17.51,208.02,23.28,-3.45
900.34,1001.67,24.18,15.04,215.09,26.04,-4.42
875.19,1249.50,22.63,14.08,215.94,23.25,-5.14
849.95,1503.98,21.24,12.60,218.24,19.71,-5.64
826.42,1746.90,20.46,10.81,226.66,16.71,-6.33
802.94,1995.85,20.22,7.49,235.66,12.71,-6.90
779.51,2251.07,19.83,2.33,239.86,7.91,-6.45
746.05,2629.33,18.21,-4.94,232.59,5.10,-4.20
703.60,3127.20,15.38,-11.10,219.11,6.12,-1.61
663.16,3624.09,10.81,-5.90,236.00,8.04,-1.10
624.59,4118.84,5.86,-5.23,250.34,9.55,-2.93
587.85,4610.90,1.08,-4.70,260.29,12.48,-5.80
552.90,5100.49,-3.04,-8.41,258.52,12.98,-8.53
519.68,5588.21,-6.52,-13.30,255.71,11.46,-10.68
488.12,6075.16,-9.47,-19.32,259.97,10.52,-11.87
458.14,6561.94,-12.50,-25.66,272.05,11.17,-11.62
429.67,7048.08,-16.29,-29.60,281.32,12.90,-10.16
402.65,7533.00,-20.24,-30.86,287.08,16.11,-8.60
377.00,8017.09,-23.83,-30.53,289.41,19.96,-7.51
352.67,8500.87,-27.27,-33.00,292.43,22.04,-6.59
329.61,8984.31,-30.81,-40.13,297.51,21.48,-5.37
307.77,9467.05,-34.65,-50.52,305.57,19.33,-3.79
287.09,9948.76,-38.68,-54.13,313.01,19.21,-2.07
267.51,10429.52,-42.64,-49.73,316.20,20.99,-0.52
249.00,10909.87,-46.23,-53.32,317.68,22.81,0.42
231.50,11389.95,-50.11,-58.06,316.19,22.68,0.52
214.97,11869.69,-53.89,-62.68,306.47,19.42,-0.06
199.36,12350.60,-56.52,-66.13,289.27,18.26,-1.02
184.65,12835.40,-58.03,-68.55,281.25,19.75,-2.12
170.78,13326.20,-59.09,-71.32,279.50,19.09,-3.11
157.75,13821.83,-60.59,-72.87,278.18,14.32,-3.24
145.64,14316.89,-62.15,-73.98,269.23,10.39,-2.10
134.48,14810.72,-61.28,-76.05,267.17,9.06,-0.61
124.17,15306.53,-60.06,-79.14,273.45,5.01,0.27
114.67,15801.53,-61.54,-85.48,283.02,3.22,0.81
105.90,16292.34,-63.20,-91.46,302.57,5.01,1.40
97.81,16779.29,-64.35,-91.51,311.44,6.60,2.00
90.35,17264.02,-64.59,-88.52,318.61,7.25,2.44
83.47,17749.63,-63.01,-86.33,333.27,6.65,2.59
77.12,18238.60,-61.07,-86.45,355.88,3.57,2.42
71.26,18730.68,-59.63,-87.98,105.00,3.09,2.02
65.86,19223.94,-59.31,-89.37,116.00,7.55,1.51
60.87,19715.89,-59.95,-89.85,108.14,7.65,1.04
56.28,20205.65,-60.35,-89.71,77.29,4.62,0.60
52.04,20691.71,-62.23,-89.58,288.74,9.43,0.11


MEM = 013
TIME = 130625/0900
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
973.39,-999.00,23.97,20.76,188.45,8.36,-999.00
970.00,343.59,24.14,20.66,187.71,9.33,-0.16
962.04,415.85,23.87,20.40,188.96,12.48,-0.21
951.29,514.45,23.61,19.85,191.47,16.35,-0.38
937.76,640.19,23.58,18.82,195.62,20.80,-0.78
920.96,798.73,23.86,17.44,202.59,24.90,-1.37
899.99,1000.87,23.75,16.31,213.30,24.70,-1.90
874.83,1248.77,22.62,14.36,218.87,23.82,-2.55
849.57,1503.31,20.77,14.01,220.46,21.49,-3.49
826.05,1746.14,19.88,11.80,225.81,17.99,-4.10
802.58,1994.78,20.04,6.20,233.32,13.90,-4.16
779.17,2249.67,19.99,-0.06,237.00,9.42,-3.65
745.75,2627.99,18.41,-4.91,232.71,6.07,-1.72
703.29,3126.16,14.95,-5.90,219.79,5.47,0.90
662.84,3623.24,10.82,-5.59,225.57,6.15,2.66
624.28,4118.27,6.19,-6.15,251.39,8.13,3.24
587.59,4610.71,1.67,-7.81,266.70,9.80,2.84
552.67,5100.65,-2.69,-9.70,270.20,9.53,1.92
519.46,5588.60,-6.50,-13.12,268.33,8.18,0.99
487.91,6075.45,-9.61,-19.93,268.05,7.97,0.24
457.94,6561.72,-12.82,-27.48,265.59,10.16,-0.16
429.50,7047.27,-16.53,-29.87,268.03,12.60,0.28
402.48,7531.77,-20.42,-32.15,279.86,14.31,1.55
376.85,8015.39,-23.94,-37.77,287.57,17.40,2.77
352.54,8498.55,-27.46,-42.08,290.60,19.37,3.51
329.50,8981.24,-31.14,-45.79,293.51,19.45,4.09
307.66,9463.31,-34.91,-50.33,300.70,19.57,4.72
286.98,9944.66,-38.76,-54.93,309.62,21.46,5.43
267.42,10425.32,-42.61,-56.85,314.89,23.69,5.94
248.91,10905.46,-46.39,-58.77,316.74,25.01,5.82
231.42,11385.37,-50.05,-62.22,314.63,25.49,4.88
214.90,11865.56,-53.49,-64.42,309.46,25.05,3.39
199.30,12347.05,-56.35,-66.05,300.99,23.66,1.71
184.59,12831.65,-58.34,-68.86,290.72,21.87,0.16
170.73,13321.41,-59.65,-72.27,282.73,20.59,-1.01
157.70,13817.30,-59.76,-73.94,281.07,18.13,-1.58
145.60,14317.09,-58.89,-76.22,280.98,14.67,-1.59
134.44,14817.35,-58.98,-80.03,276.43,10.72,-1.36
124.14,15315.36,-60.42,-83.21,266.49,6.12,-1.29
114.64,15807.93,-63.21,-87.03,217.81,5.49,-1.43
105.88,16294.15,-65.41,-92.16,214.75,6.17,-1.71
97.79,16776.28,-66.22,-93.19,238.06,4.23,-2.00
90.34,17257.43,-65.72,-89.77,314.05,1.20,-1.96
83.45,17738.60,-65.62,-86.92,76.93,3.56,-1.32
77.11,18220.76,-64.25,-86.74,61.81,4.50,-0.26
71.25,18706.26,-62.05,-87.67,33.08,5.82,0.66
65.85,19194.57,-61.06,-88.33,23.64,6.26,1.10
60.87,19683.47,-60.73,-88.72,16.79,6.01,1.10
56.27,20172.13,-60.38,-88.94,2.22,7.23,0.80
52.03,20660.31,-60.19,-88.96,343.69,10.65,0.34


MEM = 014
TIME = 130625/0900
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
973.28,-999.00,24.07,21.12,184.80,8.06,-999.00
969.91,343.61,24.19,21.04,187.01,8.90,-0.43
961.95,415.90,23.84,20.82,188.87,11.71,-0.95
951.20,514.51,23.48,20.37,192.39,15.23,-1.70
937.66,640.29,23.55,19.24,197.84,19.86,-2.79
920.85,798.89,23.99,17.61,204.61,24.55,-3.95
899.87,1001.17,23.73,17.12,213.51,25.85,-4.89
874.71,1249.38,22.57,15.88,218.67,23.66,-5.62
849.44,1504.37,21.07,14.84,222.03,20.86,-6.24
825.90,1747.79,20.48,12.58,228.22,17.07,-6.65
802.40,1997.36,20.31,10.17,239.37,12.82,-6.77
778.93,2253.30,19.05,8.82,244.13,9.09,-6.52
745.38,2632.79,17.65,3.93,248.63,4.88,-5.11
702.89,3131.42,14.84,-8.07,232.98,5.39,-3.73
662.48,3627.76,10.92,-12.34,227.55,7.83,-4.51
624.00,4122.06,6.41,-10.74,239.88,8.84,-6.94
587.34,4614.22,1.75,-9.00,255.20,9.49,-9.55
552.44,5104.13,-2.54,-11.25,261.47,10.36,-11.65
519.27,5592.05,-6.20,-17.54,261.70,10.07,-13.05
487.75,6078.72,-9.41,-27.41,262.72,9.05,-13.79
457.82,6564.51,-13.04,-32.91,273.60,10.21,-14.22
429.38,7049.33,-16.88,-30.72,283.30,12.99,-14.27
402.38,7533.31,-20.62,-29.61,288.45,15.39,-13.64
376.75,8016.70,-24.14,-32.35,290.95,17.89,-12.75
352.44,8499.74,-27.56,-37.35,293.61,19.58,-12.12
329.40,8982.49,-31.04,-43.64,297.60,19.75,-11.53
307.57,9464.73,-34.83,-50.23,304.04,19.06,-10.41
286.90,9946.05,-38.85,-53.79,310.57,19.33,-8.59
267.34,10426.45,-42.76,-52.34,317.61,21.45,-6.59
248.84,10906.45,-46.39,-53.54,321.89,22.89,-5.02
231.36,11386.63,-49.82,-58.61,318.58,22.52,-4.07
214.84,11867.40,-53.16,-63.59,309.65,21.46,-3.78
199.25,12349.53,-56.07,-66.25,300.04,19.71,-3.93
184.54,12834.35,-58.41,-68.19,288.89,17.82,-3.89
170.68,13323.47,-60.10,-70.49,286.19,20.10,-3.28
157.67,13817.68,-60.72,-72.79,288.14,22.18,-2.29
145.57,14314.22,-60.67,-74.64,292.36,20.02,-1.09
134.41,14810.98,-60.15,-77.01,287.69,14.08,0.16
124.12,15308.08,-59.98,-81.64,307.36,4.93,1.30
114.62,15800.97,-63.32,-81.71,1.39,2.39,2.53
105.86,16287.31,-65.14,-83.40,317.29,4.52,3.63
97.78,16769.73,-66.18,-86.08,307.30,6.72,4.05
90.32,17249.74,-66.68,-87.45,315.08,7.79,3.84
83.44,17729.59,-65.72,-88.51,337.03,7.26,3.27
77.10,18212.19,-63.67,-88.41,357.76,6.47,2.40
71.25,18698.80,-61.57,-87.90,27.26,4.93,1.34
65.85,19186.99,-61.54,-88.35,64.47,5.41,0.53
60.87,19673.87,-61.89,-89.20,55.97,6.65,0.18
56.27,20160.53,-60.84,-89.59,13.36,7.52,0.08
52.03,20647.11,-61.00,-89.13,296.92,13.98,0.01


MEM = 015
TIME = 130625/0900
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
973.91,-999.00,24.03,20.92,180.00,8.28,-999.00
970.51,343.59,24.15,20.83,181.14,9.16,-0.39
962.55,415.84,23.89,20.59,183.33,12.19,-0.76
951.81,514.45,23.73,20.02,188.18,16.00,-1.30
938.27,640.25,24.01,18.62,195.33,20.41,-1.87
921.47,798.90,24.31,17.10,202.89,24.06,-2.36
900.49,1001.09,23.69,16.84,210.80,25.76,-2.71
875.34,1248.96,22.87,13.82,217.31,23.33,-2.37
850.10,1503.46,21.61,12.04,219.06,19.36,-1.82
826.58,1746.52,20.58,11.75,225.03,15.91,-1.75
803.07,1995.73,19.66,11.00,229.73,12.27,-2.12
779.59,2251.31,18.89,8.66,237.09,8.23,-2.64
746.03,2630.48,17.59,3.91,242.11,5.36,-2.68
703.47,3129.51,14.41,0.30,246.47,5.51,-3.04
662.94,3627.15,10.75,-3.08,279.81,7.24,-4.95
624.37,4122.64,6.32,-5.25,295.11,9.62,-7.48
587.66,4615.38,1.80,-8.02,293.65,10.00,-8.35
552.74,5105.46,-2.55,-10.32,277.08,10.32,-7.06
519.53,5593.27,-6.77,-12.60,260.08,11.32,-4.74
487.97,6079.11,-10.56,-18.25,262.09,11.15,-2.72
458.00,6563.71,-13.79,-26.60,273.45,12.05,-1.43
429.55,7047.89,-17.06,-29.43,279.54,15.24,-0.46
402.53,7531.81,-20.59,-28.96,284.24,17.85,0.40
376.89,8015.49,-23.94,-31.82,288.98,19.90,0.92
352.57,8499.22,-27.06,-38.49,294.76,20.28,1.09
329.52,8982.78,-30.72,-46.00,303.01,18.79,1.28
307.69,9465.32,-34.84,-52.30,307.52,18.22,1.67
287.01,9946.65,-38.85,-54.20,311.23,19.79,2.07
267.44,10426.95,-42.89,-52.21,315.30,21.56,2.27
248.93,10906.45,-46.77,-53.80,317.71,22.08,2.01
231.44,11385.56,-50.47,-58.21,315.10,21.16,1.23
214.91,11864.94,-53.84,-62.39,306.85,20.47,0.26
199.31,12345.81,-56.58,-66.18,294.96,20.83,-0.57
184.60,12829.61,-58.84,-69.55,289.64,22.69,-0.97
170.74,13318.23,-60.17,-71.88,288.13,22.67,-0.88
157.71,13813.31,-59.96,-73.65,290.05,21.40,-0.55
145.61,14311.82,-59.80,-74.85,291.51,17.07,-0.11
134.45,14810.09,-59.80,-77.01,279.83,13.91,0.22
124.15,15307.92,-59.77,-79.99,266.06,11.28,-0.06
114.65,15802.60,-62.07,-81.86,252.35,7.46,-0.75
105.88,16291.64,-64.15,-84.18,265.06,6.97,-1.16
97.80,16776.64,-65.05,-87.11,297.12,8.78,-1.21
90.34,17259.80,-65.19,-88.78,326.84,12.06,-1.02
83.46,17743.50,-64.00,-88.39,343.62,12.17,-0.51
77.11,18227.53,-64.27,-87.67,19.87,9.47,0.30
71.26,18710.76,-64.02,-88.31,32.62,8.48,1.01
65.85,19194.27,-63.29,-89.10,39.12,8.08,1.23
60.87,19677.86,-63.15,-89.40,40.47,5.67,0.93
56.27,20161.36,-62.49,-89.44,348.23,2.03,0.38
52.03,20645.51,-61.63,-89.60,268.18,6.37,0.02


MEM = 016
TIME = 130625/0900
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
972.58,-999.00,24.37,20.28,180.36,7.74,-999.00
969.17,343.60,24.56,20.18,179.96,8.47,-0.13
961.24,415.88,24.31,19.93,182.07,11.34,0.12
950.51,514.51,23.99,19.44,186.16,14.63,0.43
936.98,640.26,23.89,18.40,192.86,18.45,0.78
920.21,798.80,24.03,17.27,201.77,22.22,0.76
899.27,1000.83,23.95,15.49,213.75,24.71,0.11
874.16,1248.76,22.95,14.63,221.30,23.50,-0.98
848.90,1503.73,20.97,15.67,226.63,22.09,-2.17
825.37,1747.20,19.88,14.41,232.79,19.23,-3.08
801.87,1996.46,19.85,9.69,238.96,14.88,-3.29
778.46,2251.93,19.77,4.82,245.34,10.51,-2.62
744.99,2631.16,17.83,3.21,249.13,7.92,-0.20
702.48,3130.34,14.36,0.82,242.26,7.91,3.19
662.02,3627.65,10.61,-5.19,237.37,9.60,4.59
623.54,4122.45,6.49,-9.32,237.62,10.98,2.47
586.92,4614.89,2.02,-9.57,241.58,11.01,-1.72
552.06,5105.10,-2.32,-10.99,244.54,10.47,-4.55
518.90,5593.21,-6.40,-13.96,243.19,10.03,-4.19
487.38,6079.50,-10.26,-18.04,239.26,10.38,-2.10
457.45,6564.60,-13.65,-22.79,250.52,9.79,-0.32
429.02,7048.94,-17.14,-28.46,267.15,10.61,1.02
402.04,7532.39,-20.91,-31.06,280.40,13.55,2.19
376.44,8015.01,-24.53,-33.02,288.44,17.28,2.66
352.15,8497.21,-27.97,-35.81,289.91,20.63,2.18
329.14,8979.26,-31.35,-40.32,291.44,21.77,1.02
307.33,9461.02,-34.99,-46.76,294.32,20.84,-0.32
286.68,9941.95,-39.01,-53.07,298.47,20.10,-1.25
267.14,10421.70,-43.15,-52.96,303.07,20.88,-1.67
248.66,10900.62,-46.94,-52.30,307.15,22.55,-1.95
231.19,11379.41,-50.50,-56.12,308.42,23.54,-2.35
214.68,11858.35,-54.11,-61.23,304.13,22.48,-2.67
199.11,12337.80,-57.47,-65.38,295.92,23.35,-2.58
184.42,12819.56,-59.63,-69.63,285.57,27.06,-2.07
170.57,13306.99,-60.26,-72.85,279.60,28.43,-1.54
157.57,13802.94,-58.95,-74.32,282.51,24.11,-1.38
145.48,14305.51,-57.13,-76.74,292.36,15.26,-1.38
134.33,14808.60,-58.12,-78.63,279.29,7.74,-0.81
124.05,15306.87,-60.84,-81.00,260.85,8.89,0.60
114.56,15799.78,-62.28,-84.23,264.70,11.38,1.89
105.81,16289.58,-63.01,-86.83,267.90,10.53,2.10
97.73,16776.83,-63.96,-88.62,278.03,7.19,1.72
90.28,17261.63,-64.55,-88.55,303.21,5.61,1.70
83.41,17744.91,-64.68,-87.24,327.51,4.05,1.99
77.07,18227.29,-64.67,-86.49,0.91,4.36,1.96
71.23,18710.18,-63.53,-86.89,16.00,7.66,1.34
65.83,19195.15,-62.09,-87.94,15.04,11.71,0.44
60.86,19682.11,-60.95,-89.30,19.95,13.42,-0.19
56.27,20169.94,-60.43,-90.51,32.62,10.71,-0.30
52.03,20657.56,-60.13,-90.49,343.12,7.30,-0.10


MEM = 017
TIME = 130625/0900
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
971.66,-999.00,24.09,20.99,183.11,8.10,-999.00
968.30,343.61,24.25,20.90,184.64,9.04,-0.40
960.37,415.91,23.96,20.64,186.59,12.03,-0.85
949.64,514.53,23.62,20.09,189.88,15.65,-1.49
936.12,640.26,23.55,18.82,194.76,20.08,-2.38
919.36,798.66,23.59,17.30,201.09,24.05,-3.70
898.41,1000.50,22.99,17.17,210.30,25.37,-5.09
873.31,1248.12,22.60,14.07,218.51,23.27,-6.07
848.10,1502.57,21.38,12.41,221.79,20.66,-6.74
824.65,1745.52,20.45,11.26,227.93,17.85,-7.33
801.19,1994.60,20.04,9.12,235.47,14.38,-7.68
777.80,2250.26,20.20,4.57,237.20,8.72,-6.86
744.38,2629.88,18.81,-0.71,223.53,5.03,-3.78
701.98,3129.31,15.19,-3.81,226.60,5.17,0.20
661.59,3626.80,11.05,-7.18,226.57,6.39,1.97
623.14,4121.82,6.44,-7.76,233.03,7.97,0.03
586.53,4614.30,1.74,-7.50,250.09,9.49,-3.78
551.68,5104.28,-2.46,-11.32,262.96,9.61,-6.34
518.56,5592.00,-6.46,-15.77,262.07,9.60,-7.24
487.08,6078.16,-10.05,-19.30,264.87,10.31,-7.70
457.17,6563.99,-12.79,-25.86,277.42,11.78,-7.76
428.77,7049.62,-16.40,-28.83,285.89,13.89,-7.04
401.81,7534.45,-20.14,-29.50,285.50,17.43,-6.09
376.22,8018.43,-23.93,-30.19,287.46,19.55,-5.32
351.95,8501.61,-27.61,-33.27,289.53,20.08,-4.53
328.95,8984.16,-31.18,-40.38,292.62,19.32,-3.70
307.16,9465.96,-35.01,-51.23,298.81,18.30,-2.63
286.52,9946.52,-39.29,-46.28,309.23,19.96,-1.16
266.99,10426.19,-42.93,-48.10,318.18,23.01,0.23
248.52,10905.55,-46.68,-52.80,319.06,22.89,0.99
231.06,11385.09,-49.94,-57.76,310.44,19.19,1.07
214.57,11866.47,-52.31,-62.21,301.08,15.93,0.86
199.00,12351.02,-54.55,-64.35,291.69,15.52,0.78
184.32,12839.08,-56.84,-66.75,285.92,16.61,0.98
170.48,13330.86,-59.14,-69.99,281.34,16.42,1.15
157.48,13827.26,-59.57,-72.69,274.71,14.81,1.02
145.41,14326.75,-59.05,-75.52,266.13,12.80,0.81
134.27,14826.77,-58.72,-78.63,258.45,11.45,0.77
123.99,15325.23,-59.96,-80.11,253.49,8.29,0.96
114.51,15818.76,-62.49,-80.46,256.87,4.07,1.33
105.76,16307.31,-63.76,-82.30,316.55,5.16,1.62
97.69,16792.43,-64.90,-86.25,328.43,9.80,1.93
90.25,17275.60,-64.86,-88.26,321.80,12.29,2.31
83.39,17758.24,-64.75,-87.49,324.70,11.60,2.40
77.05,18240.67,-64.37,-86.79,340.21,11.63,2.00
71.21,18723.35,-63.79,-87.15,359.29,10.64,1.25
65.82,19206.92,-62.81,-88.40,31.22,7.67,0.44
60.85,19690.79,-62.67,-89.55,67.49,6.74,-0.10
56.26,20174.77,-61.77,-89.87,93.29,3.47,-0.23
52.03,20660.09,-60.50,-89.21,248.79,6.50,-0.14


MEM = 018
TIME = 130625/0900
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
974.54,-999.00,24.25,20.63,162.82,6.88,-999.00
971.14,343.60,24.43,20.53,163.81,7.78,-0.51
963.18,415.87,24.20,20.30,168.82,10.34,-0.96
952.44,514.49,23.89,19.87,176.84,13.10,-1.82
938.89,640.29,23.86,19.16,188.79,16.54,-3.35
922.06,798.92,23.54,18.96,199.31,20.82,-5.73
901.05,1001.21,23.67,17.66,210.57,23.09,-8.42
875.86,1249.63,22.81,16.74,218.32,22.09,-10.72
850.54,1505.10,21.46,15.82,226.52,20.39,-12.45
826.97,1749.01,20.78,13.71,233.95,17.82,-13.35
803.43,1998.90,20.48,10.70,237.27,13.84,-13.26
779.95,2255.10,20.04,7.14,237.44,9.49,-12.81
746.40,2634.95,18.29,2.74,237.48,7.24,-13.31
703.84,3134.11,14.37,-0.72,231.70,6.86,-14.78
663.30,3630.89,9.88,-1.82,230.26,6.76,-15.50
624.68,4125.27,5.32,-2.13,235.36,6.36,-14.79
587.92,4617.38,1.14,-4.39,242.77,7.14,-13.90
552.95,5107.37,-2.81,-7.64,242.69,9.80,-14.00
519.72,5595.81,-6.15,-12.47,239.49,10.92,-14.78
488.15,6083.28,-9.41,-18.77,232.39,10.10,-15.13
458.17,6569.48,-13.19,-26.93,235.58,9.70,-14.44
429.70,7054.42,-16.77,-32.68,253.83,10.45,-12.94
402.68,7538.51,-20.52,-32.59,273.43,13.29,-11.21
377.03,8021.84,-24.29,-31.37,283.92,17.66,-9.53
352.70,8504.65,-27.79,-33.32,288.11,20.97,-8.01
329.64,8987.22,-31.18,-39.75,292.02,21.58,-6.74
307.79,9469.37,-34.88,-50.07,299.58,20.34,-5.64
287.11,9950.61,-38.92,-57.50,307.12,19.84,-4.43
267.53,10430.76,-42.98,-53.14,312.18,20.73,-3.04
249.01,10910.14,-46.82,-53.41,316.72,21.77,-1.65
231.51,11389.14,-50.56,-58.18,315.93,22.46,-0.57
214.98,11868.09,-54.19,-62.85,309.43,21.31,0.17
199.38,12347.96,-57.18,-66.46,299.00,20.56,0.86
184.66,12830.80,-59.14,-68.75,290.46,22.25,1.72
170.79,13318.96,-60.31,-71.23,285.37,24.13,2.47
157.76,13813.56,-60.28,-73.57,285.88,24.20,2.70
145.65,14312.14,-59.47,-75.68,292.54,21.28,2.33
134.49,14812.61,-58.29,-78.53,297.60,12.58,1.80
124.18,15312.59,-59.49,-82.82,289.41,5.95,1.61
114.68,15807.59,-62.13,-85.22,270.17,4.25,1.84
105.91,16297.08,-63.77,-86.48,260.25,6.09,2.28
97.82,16784.74,-63.20,-87.92,270.63,6.71,2.48
90.36,17273.74,-62.09,-87.22,296.32,4.92,2.11
83.47,17764.03,-61.50,-86.74,355.33,4.81,1.15
77.12,18255.04,-60.85,-86.90,25.13,7.72,-0.20
71.26,18746.81,-60.16,-87.68,24.87,9.37,-1.56
65.86,19239.19,-59.58,-88.60,17.81,8.71,-2.50
60.88,19731.70,-59.24,-89.40,10.89,5.93,-2.67
56.28,20223.53,-59.29,-89.56,15.51,2.52,-1.98
52.04,20712.41,-60.86,-89.40,334.43,4.00,-0.66


MEM = 019
TIME = 130625/0900
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
974.51,-999.00,23.97,20.55,179.11,7.50,-999.00
971.13,343.58,24.16,20.45,179.81,8.36,-0.34
963.15,415.82,24.02,20.17,182.13,11.46,-0.49
952.41,514.43,23.95,19.52,186.52,15.19,-0.69
938.86,640.31,24.56,17.86,195.02,19.45,-0.92
922.06,799.18,24.79,17.06,205.08,22.36,-0.94
901.07,1001.51,24.10,15.56,213.87,25.45,-0.94
875.91,1249.37,22.79,13.97,218.04,23.89,-1.12
850.63,1503.93,21.38,12.88,221.53,20.17,-1.20
827.09,1747.11,20.51,12.26,230.68,16.60,-0.85
803.55,1996.52,19.76,11.35,237.33,12.61,-0.03
780.03,2252.12,18.71,8.28,239.65,8.80,0.74
746.49,2630.69,17.84,-0.75,221.72,4.14,1.32
703.97,3128.68,14.62,-5.05,196.33,4.10,1.80
663.45,3625.38,10.20,-2.66,236.92,4.45,2.31
624.84,4120.30,6.03,-4.56,271.55,6.18,3.04
588.10,4612.89,1.73,-7.57,267.98,8.32,3.35
553.15,5102.87,-2.66,-10.65,263.11,9.91,2.77
519.93,5590.49,-6.71,-14.36,265.52,11.22,1.93
488.34,6076.89,-9.87,-18.76,268.89,12.03,1.55
458.35,6563.00,-12.95,-24.36,274.55,12.50,1.44
429.86,7048.33,-16.82,-29.11,281.26,13.04,0.96
402.83,7532.38,-20.64,-32.54,290.00,14.89,-0.23
377.17,8015.53,-24.32,-33.85,295.58,18.19,-1.97
352.84,8498.06,-27.96,-35.20,297.40,21.02,-3.64
329.77,8980.04,-31.60,-38.67,300.64,21.26,-4.35
307.91,9461.18,-35.55,-44.66,302.52,18.99,-3.55
287.21,9941.29,-39.45,-50.46,304.38,17.67,-1.76
267.63,10421.01,-42.93,-52.96,313.40,20.79,-0.01
249.10,10900.69,-46.61,-54.72,320.30,23.69,1.14
231.59,11380.33,-50.20,-59.22,317.57,22.20,1.55
215.06,11860.88,-53.11,-63.07,303.85,18.14,1.19
199.44,12343.62,-55.69,-64.43,280.69,17.02,0.32
184.72,12829.79,-57.71,-66.65,270.26,19.03,-0.62
170.84,13320.59,-59.47,-69.40,271.37,20.71,-1.00
157.81,13816.04,-60.43,-72.14,277.85,20.73,-0.75
145.70,14313.62,-60.23,-74.34,276.97,17.26,-0.58
134.52,14811.27,-60.01,-76.68,268.77,9.23,-0.78
124.21,15306.15,-62.22,-79.89,226.96,3.51,-0.77
114.70,15795.53,-64.30,-83.27,218.95,2.74,-0.23
105.93,16280.90,-65.22,-87.38,265.35,3.88,0.45
97.84,16765.97,-64.06,-89.45,298.58,6.44,1.02
90.37,17252.81,-63.19,-88.50,321.57,6.62,1.56
83.49,17740.51,-62.75,-87.53,358.07,4.73,2.03
77.14,18228.00,-62.76,-87.73,24.78,5.09,2.25
71.27,18714.92,-62.56,-88.18,34.22,6.36,2.09
65.87,19201.02,-62.75,-88.56,47.83,8.35,1.80
60.88,19686.69,-62.15,-88.85,57.32,9.83,1.53
56.28,20173.71,-60.73,-89.02,69.31,7.50,1.05
52.04,20662.15,-59.98,-89.21,81.31,1.63,0.25


MEM = 020
TIME = 130625/0900
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
973.86,-999.00,23.48,21.64,178.93,7.62,-999.00
970.46,343.59,23.60,21.57,179.54,8.41,-0.32
962.50,415.83,23.32,21.35,181.50,11.27,-0.49
951.73,514.42,23.11,20.81,185.52,14.72,-0.74
938.16,640.24,23.81,18.94,194.27,18.91,-0.88
921.37,799.05,24.57,17.09,205.77,22.14,-0.48
900.38,1001.35,24.30,14.61,214.63,24.93,-0.26
